experiment,config_id,config_label,backbone,seed,task_type,outcome,outcome_label,metric,point,n_test,test_cohort_rows,quantizer,anchoring,fusion,representation,temporal,effective_logreg_C,effective_ridge_alpha,source_artifact,source_sha256
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,CLIF harmonized,llama,44,binary,severe_hypernatremia,Severe hypernatremia,average_precision,0.07105821527090994,14976,16529,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl,311230a2d965500cc40e2b112c4ec70a13b358f68fd4f4ed40a2f3841fc30794
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,CLIF harmonized,llama,44,binary,severe_hypernatremia,Severe hypernatremia,brier,0.001041487080345382,14976,16529,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl,311230a2d965500cc40e2b112c4ec70a13b358f68fd4f4ed40a2f3841fc30794
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,CLIF harmonized,llama,44,binary,severe_hypernatremia,Severe hypernatremia,ece_15,0.00027385406220252755,14976,16529,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl,311230a2d965500cc40e2b112c4ec70a13b358f68fd4f4ed40a2f3841fc30794
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,CLIF harmonized,llama,44,binary,tachycardia_hr130,Tachycardia,roc_auc,0.7726299637813191,11148,16529,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl,311230a2d965500cc40e2b112c4ec70a13b358f68fd4f4ed40a2f3841fc30794
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,CLIF harmonized,llama,44,binary,tachycardia_hr130,Tachycardia,average_precision,0.14985146137269184,11148,16529,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl,311230a2d965500cc40e2b112c4ec70a13b358f68fd4f4ed40a2f3841fc30794
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,CLIF harmonized,llama,44,binary,tachycardia_hr130,Tachycardia,brier,0.04294619131286272,11148,16529,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl,311230a2d965500cc40e2b112c4ec70a13b358f68fd4f4ed40a2f3841fc30794
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,CLIF harmonized,llama,44,binary,tachycardia_hr130,Tachycardia,ece_15,0.007195215945247205,11148,16529,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl,311230a2d965500cc40e2b112c4ec70a13b358f68fd4f4ed40a2f3841fc30794
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,CLIF harmonized,llama,44,binary,severe_hypertension,Severe hypertension,roc_auc,0.7159929070563541,10740,16529,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl,311230a2d965500cc40e2b112c4ec70a13b358f68fd4f4ed40a2f3841fc30794
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,CLIF harmonized,llama,44,binary,severe_hypertension,Severe hypertension,average_precision,0.19064143092322355,10740,16529,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl,311230a2d965500cc40e2b112c4ec70a13b358f68fd4f4ed40a2f3841fc30794
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,CLIF harmonized,llama,44,binary,severe_hypertension,Severe hypertension,brier,0.0642407781029481,10740,16529,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl,311230a2d965500cc40e2b112c4ec70a13b358f68fd4f4ed40a2f3841fc30794
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,CLIF harmonized,llama,44,binary,severe_hypertension,Severe hypertension,ece_15,0.010393410221865372,10740,16529,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl,311230a2d965500cc40e2b112c4ec70a13b358f68fd4f4ed40a2f3841fc30794
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,CLIF harmonized,llama,44,binary,vasopressor_initiation,Vasopressor initiation,roc_auc,0.8772707891014574,13654,16529,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl,311230a2d965500cc40e2b112c4ec70a13b358f68fd4f4ed40a2f3841fc30794
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,CLIF harmonized,llama,44,binary,vasopressor_initiation,Vasopressor initiation,average_precision,0.41647783991112264,13654,16529,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl,311230a2d965500cc40e2b112c4ec70a13b358f68fd4f4ed40a2f3841fc30794
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,CLIF harmonized,llama,44,binary,vasopressor_initiation,Vasopressor initiation,brier,0.03428976425468815,13654,16529,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl,311230a2d965500cc40e2b112c4ec70a13b358f68fd4f4ed40a2f3841fc30794
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,CLIF harmonized,llama,44,binary,vasopressor_initiation,Vasopressor initiation,ece_15,0.005412439268184432,13654,16529,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl,311230a2d965500cc40e2b112c4ec70a13b358f68fd4f4ed40a2f3841fc30794
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,CLIF harmonized,llama,44,binary,hypotension,Hypotension,roc_auc,0.7613842909693259,5176,16529,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl,311230a2d965500cc40e2b112c4ec70a13b358f68fd4f4ed40a2f3841fc30794
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,CLIF harmonized,llama,44,binary,hypotension,Hypotension,average_precision,0.6748094928068311,5176,16529,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl,311230a2d965500cc40e2b112c4ec70a13b358f68fd4f4ed40a2f3841fc30794
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,CLIF harmonized,llama,44,binary,hypotension,Hypotension,brier,0.19003221337631385,5176,16529,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl,311230a2d965500cc40e2b112c4ec70a13b358f68fd4f4ed40a2f3841fc30794
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,CLIF harmonized,llama,44,binary,hypotension,Hypotension,ece_15,0.038043172709153396,5176,16529,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl,311230a2d965500cc40e2b112c4ec70a13b358f68fd4f4ed40a2f3841fc30794
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,CLIF harmonized,llama,44,binary,crrt_initiation,Continuous renal replacement,roc_auc,0.9591947085373226,16429,16529,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl,311230a2d965500cc40e2b112c4ec70a13b358f68fd4f4ed40a2f3841fc30794
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,CLIF harmonized,llama,44,binary,crrt_initiation,Continuous renal replacement,average_precision,0.16342715717856274,16429,16529,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl,311230a2d965500cc40e2b112c4ec70a13b358f68fd4f4ed40a2f3841fc30794
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,CLIF harmonized,llama,44,binary,crrt_initiation,Continuous renal replacement,brier,0.004155104415795304,16429,16529,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl,311230a2d965500cc40e2b112c4ec70a13b358f68fd4f4ed40a2f3841fc30794
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,CLIF harmonized,llama,44,binary,crrt_initiation,Continuous renal replacement,ece_15,0.0013828058687013565,16429,16529,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl,311230a2d965500cc40e2b112c4ec70a13b358f68fd4f4ed40a2f3841fc30794
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,CLIF harmonized,llama,44,binary,hemodialysis_initiation,Hemodialysis initiation,roc_auc,0.9040991160966462,16330,16529,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl,311230a2d965500cc40e2b112c4ec70a13b358f68fd4f4ed40a2f3841fc30794
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,CLIF harmonized,llama,44,binary,hemodialysis_initiation,Hemodialysis initiation,average_precision,0.11733258281950686,16330,16529,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl,311230a2d965500cc40e2b112c4ec70a13b358f68fd4f4ed40a2f3841fc30794
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,CLIF harmonized,llama,44,binary,hemodialysis_initiation,Hemodialysis initiation,brier,0.007904006789268272,16330,16529,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl,311230a2d965500cc40e2b112c4ec70a13b358f68fd4f4ed40a2f3841fc30794
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,CLIF harmonized,llama,44,binary,hemodialysis_initiation,Hemodialysis initiation,ece_15,0.002815622464908748,16330,16529,deciles,none,unfused,discrete,time_tokens,0.01,,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/logistic_regression-preds-ml4h-exp3-24to48h-binary-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl,311230a2d965500cc40e2b112c4ec70a13b358f68fd4f4ed40a2f3841fc30794
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,CLIF harmonized,llama,44,regression,min_creatinine,Minimum creatinine,spearman_rho,0.5290246756338519,14977,16529,deciles,none,unfused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp3-24to48h-regression-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl,4a94e9ebb48ff746b1e7d837d3c319b2c6a5c3eb34c4b42ff1a75523b2284d00
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,CLIF harmonized,llama,44,regression,min_creatinine,Minimum creatinine,r2,0.36252900525595044,14977,16529,deciles,none,unfused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp3-24to48h-regression-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl,4a94e9ebb48ff746b1e7d837d3c319b2c6a5c3eb34c4b42ff1a75523b2284d00
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,CLIF harmonized,llama,44,regression,min_creatinine,Minimum creatinine,mae,0.6779940595230106,14977,16529,deciles,none,unfused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp3-24to48h-regression-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl,4a94e9ebb48ff746b1e7d837d3c319b2c6a5c3eb34c4b42ff1a75523b2284d00
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,CLIF harmonized,llama,44,regression,min_creatinine,Minimum creatinine,rmse,1.1651436313602719,14977,16529,deciles,none,unfused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp3-24to48h-regression-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl,4a94e9ebb48ff746b1e7d837d3c319b2c6a5c3eb34c4b42ff1a75523b2284d00
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,CLIF harmonized,llama,44,regression,peak_creatinine,Peak creatinine,spearman_rho,0.5477682018356587,14977,16529,deciles,none,unfused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp3-24to48h-regression-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl,4a94e9ebb48ff746b1e7d837d3c319b2c6a5c3eb34c4b42ff1a75523b2284d00
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,CLIF harmonized,llama,44,regression,peak_creatinine,Peak creatinine,r2,0.3736003019561268,14977,16529,deciles,none,unfused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp3-24to48h-regression-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl,4a94e9ebb48ff746b1e7d837d3c319b2c6a5c3eb34c4b42ff1a75523b2284d00
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,CLIF harmonized,llama,44,regression,peak_creatinine,Peak creatinine,mae,0.7294386761487842,14977,16529,deciles,none,unfused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp3-24to48h-regression-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl,4a94e9ebb48ff746b1e7d837d3c319b2c6a5c3eb34c4b42ff1a75523b2284d00
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,CLIF harmonized,llama,44,regression,peak_creatinine,Peak creatinine,rmse,1.2429255798573244,14977,16529,deciles,none,unfused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp3-24to48h-regression-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl,4a94e9ebb48ff746b1e7d837d3c319b2c6a5c3eb34c4b42ff1a75523b2284d00
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,CLIF harmonized,llama,44,regression,min_troponin,Minimum troponin,spearman_rho,0.4661104062414693,1347,16529,deciles,none,unfused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp3-24to48h-regression-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl,4a94e9ebb48ff746b1e7d837d3c319b2c6a5c3eb34c4b42ff1a75523b2284d00
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,CLIF harmonized,llama,44,regression,min_troponin,Minimum troponin,r2,0.13832161537411336,1347,16529,deciles,none,unfused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp3-24to48h-regression-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl,4a94e9ebb48ff746b1e7d837d3c319b2c6a5c3eb34c4b42ff1a75523b2284d00
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,CLIF harmonized,llama,44,regression,min_troponin,Minimum troponin,mae,1.0846828833299982,1347,16529,deciles,none,unfused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp3-24to48h-regression-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl,4a94e9ebb48ff746b1e7d837d3c319b2c6a5c3eb34c4b42ff1a75523b2284d00
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,CLIF harmonized,llama,44,regression,min_troponin,Minimum troponin,rmse,1.88125532225465,1347,16529,deciles,none,unfused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp3-24to48h-regression-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl,4a94e9ebb48ff746b1e7d837d3c319b2c6a5c3eb34c4b42ff1a75523b2284d00
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,CLIF harmonized,llama,44,regression,peak_troponin,Peak troponin,spearman_rho,0.4409915737635589,1347,16529,deciles,none,unfused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp3-24to48h-regression-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl,4a94e9ebb48ff746b1e7d837d3c319b2c6a5c3eb34c4b42ff1a75523b2284d00
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,CLIF harmonized,llama,44,regression,peak_troponin,Peak troponin,r2,0.1165127640335144,1347,16529,deciles,none,unfused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp3-24to48h-regression-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl,4a94e9ebb48ff746b1e7d837d3c319b2c6a5c3eb34c4b42ff1a75523b2284d00
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,CLIF harmonized,llama,44,regression,peak_troponin,Peak troponin,mae,1.2632879647959492,1347,16529,deciles,none,unfused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp3-24to48h-regression-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl,4a94e9ebb48ff746b1e7d837d3c319b2c6a5c3eb34c4b42ff1a75523b2284d00
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,CLIF harmonized,llama,44,regression,peak_troponin,Peak troponin,rmse,2.2079024044401834,1347,16529,deciles,none,unfused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp3-24to48h-regression-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl,4a94e9ebb48ff746b1e7d837d3c319b2c6a5c3eb34c4b42ff1a75523b2284d00
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,CLIF harmonized,llama,44,regression,min_hemoglobin,Minimum hemoglobin,spearman_rho,0.6604077097544984,14854,16529,deciles,none,unfused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp3-24to48h-regression-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl,4a94e9ebb48ff746b1e7d837d3c319b2c6a5c3eb34c4b42ff1a75523b2284d00
exp3,meds_clif_deciles_none_fusedFalse_discrete_time_tokens,CLIF harmonized,llama,44,regression,min_hemoglobin,Minimum hemoglobin,r2,0.42216913622342367,14854,16529,deciles,none,unfused,discrete,time_tokens,,100.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/exp3/meds_clif/deciles_none_unfused_time_tokens_first_24h-tokenized/test/reg_ridge_regression-preds-ml4h-exp3-24to48h-regression-ml4h_llama_exp3_meds_clif-discrete-time_tokens-s44-model-discrete-time_tokens.pkl,4a94e9ebb48ff746b1e7d837d3c319b2c6a5c3eb34c4b42ff1a75523b2284d00
